# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	4685
#@/user_id	884253d3-7f28-4531-9f27-e91562b61ca9
wo bu kai 	我不開	c=1 d=0.00711891 t=4685
wo bu qing chu 	我不清楚	c=1 d=0.0792617 t=4685
wo bu que ding 	我不確定	c=1 d=0.156453 t=4685
wo bu shi 	我不是	c=1 d=1 t=4590
wo bu zhi dao 	我不知道	c=1 d=1 t=2497
wo cai 	我才	c=0 d=0.0304221 t=4685
wo cai fan ying guo lai 	我才反應過來	c=1 d=0.305746 t=4685
wo cai zhi dao 	我才知道	c=1 d=1 t=2718
wo cha dian 	我差點	c=1 d=1 t=3080
wo chong xin 	我重新	c=1 d=1 t=3582
wo cong 	我從	c=1 d=0.04573 t=4685
wo cuo 	我錯	c=1 d=1 t=3801
wo da 	我打	c=0 d=0.19802 t=2866
wo da da chu shou 	我大打出手	c=1 d=1 t=3833
wo da le 	我打了	c=1 d=1 t=2867
wo da le bao 	我打了包	c=1 d=1 t=2863
wo da le ge 	我打了個	c=1 d=1 t=2811
wo da suan 	我打算	c=1 d=1 t=2786
wo de 	我的	c=5 d=0.860734 t=4685
wo de hua 	我的話	c=1 d=0.0473589 t=4685
wo de yi si 	我的意思	c=1 d=0.0432828 t=4685
wo di yi ge 	我第一個	c=1 d=1 t=4554
wo diao le 	我掉了	c=1 d=1 t=3663
wo diao xian le 	我掉線了	c=1 d=0.0555762 t=4685
wo dong le 	我懂了	c=1 d=0.0136366 t=4685
wo dou 	我都	c=1 d=0.0174645 t=4685
wo dou shuo le 	我都說了	c=1 d=0.17552 t=4685
wo dou xing 	我都行	c=1 d=1 t=2392
wo fang qi le 	我放棄了	c=1 d=1 t=2918
wo fu zhi le 	我複製了	c=1 d=0.0987662 t=4685
wo gan jue 	我感覺	c=6 d=0.982359 t=4685
wo gang 	我剛	c=0 d=0.1 t=4136
wo gang cai 	我剛纔	c=2 d=0.162838 t=4685
wo gang xiang shuo 	我剛想說	c=1 d=1 t=4137
wo gao su ta 	我告訴他	c=1 d=1 t=3228
wo gen 	我跟	c=1 d=0.0319819 t=4685
wo gen ben 	我根本	c=1 d=0.289384 t=4685
wo gen ben jiu 	我跟本就	c=1 d=0.321422 t=4685
wo hai 	我還	c=0 d=0.0329559 t=4685
wo hai shi dei 	我還是得	c=1 d=1 t=2827
wo hai yi wei 	我還以爲	c=1 d=0.331211 t=4685
wo hai you 	我還有	c=1 d=1 t=3996
wo hao 	我好	c=0 d=0.00596059 t=4685
wo hao jiu 	我好就	c=1 d=0.0599047 t=4685
wo hen 	我很	c=0 d=0.1 t=3508
wo hen ming bai 	我很明白	c=1 d=1 t=3509
wo huan guo 	我換過	c=1 d=0.697676 t=4685
wo ji de 	我記得	c=8 d=1.23164 t=4685
wo ji zi 	我機子	c=1 d=1 t=3288
wo jia 	我家	c=1 d=0.0257325 t=4685
wo jia de 	我加的	c=1 d=1 t=2925
wo jian guo 	我見過	c=1 d=1 t=2617
wo jin 	我進	c=1 d=0.937067 t=4685
wo jin tian 	我今天	c=1 d=0.0145524 t=4685
wo jiu 	我就	c=0 d=0.105054 t=3728
wo jiu jing jing de 	我就靜靜的	c=1 d=1 t=3729
wo jiu mei you 	我就沒有	c=1 d=1 t=3132
wo ju ge 	我舉個	c=1 d=0.67032 t=4685
wo ju ran 	我居然	c=4 d=1.02725 t=4685
wo jue de 	我覺得	c=1 d=1 t=4063
wo ka le 	我卡了	c=1 d=0.0596059 t=4685
wo kai de 	我開得	c=1 d=0.00276698 t=4685
wo kai qi 	我開啓	c=1 d=0.00719046 t=4685
wo kan 	我看	c=1 d=0.00252588 t=4685
wo kan dao 	我看到	c=1 d=1 t=2585
wo kan dao le 	我看到了	c=1 d=0.00250366 t=4685
wo kan zhe ta 	我看着他	c=1 d=0.0146253 t=4685
wo ke yi 	我可以	c=1 d=1 t=4292
wo lai le 	我來了	c=1 d=1 t=4369
wo ma ni 	我罵你	c=1 d=0.00373503 t=4685
wo mai ge 	我買個	c=1 d=0.0178634 t=4685
wo mai yi ge 	我買一個	c=1 d=0.018043 t=4685
wo mei 	我沒	c=0 d=0.099005 t=4685
wo mei ban fa gao su ni 	我沒辦法告訴你	c=1 d=0.174645 t=4685
wo mei dong guo 	我沒動過	c=1 d=1 t=2954
wo mei jin 	我沒禁	c=1 d=0.995012 t=4685
wo mei you 	我沒有	c=2 d=1.00149 t=4591
wo mei zen me she zhi guo ei 	我沒怎麼設置郭誒	c=1 d=0.0165727 t=4685
wo mei zhe ge 	我沒這個	c=1 d=1 t=2498
wo men 	我們	c=2 d=0.0156899 t=4685
wo men shi 	我們是	c=1 d=0.0220377 t=4685
wo qu 	我去	c=1 d=0.0215456 t=4685
wo qu de ming zi 	我取得名字	c=1 d=0.0327124 t=4685
wo qu kan kan 	我去看看	c=1 d=1 t=2443
wo ru guo 	我如果	c=1 d=1 t=4596
wo shi 	我是	c=3 d=0.416862 t=4685
wo shi 	我試	c=0 d=0.1 t=3394
wo shi bu shi 	我是不是	c=1 d=1 t=3439
wo shi shi 	我試試	c=2 d=1.04438 t=4018
wo shou ji li 	我手機裏	c=1 d=0.00522135 t=4685
wo shun bian 	我順便	c=1 d=1 t=3585
wo shun shou 	我順手	c=2 d=0.00286554 t=4685
wo shuo 	我說	c=0 d=0.000339653 t=4685
wo shuo de shi 	我說的事	c=1 d=0.00341356 t=4685
wo sou 	我搜	c=1 d=1 t=3853
wo tai lan le 	我太懶了	c=1 d=1 t=3241
wo tiao yi xia 	我條一下	c=1 d=1 t=4066
wo tu ran gan jue 	我突然感覺	c=1 d=1 t=3995
wo wen ni de shi 	我問你的是	c=1 d=1 t=3579
wo wu le 	我無了	c=1 d=1 t=3815
wo xia 	我下	c=0 d=0.00115624 t=4685
wo xia xia lai 	我下下來	c=1 d=0.0116203 t=4685
wo xian 	我先	c=4 d=2.90302 t=4029
wo xian zai 	我現在	c=9 d=1.00678 t=4685
wo xian zai jiu shi 	我現在就是	c=1 d=0.0159229 t=4685
wo xian zhu xiao 	我先註銷	c=1 d=1 t=3587
wo xiang wen yi ge 	我想問一個	c=1 d=1 t=4335
wo xie de 	我寫的	c=1 d=1 t=3159
wo xie xie ni 	我謝謝你	c=1 d=1 t=4457
wo xin 	我心	c=0 d=0.0396531 t=4685
wo xin nian 	我新年	c=1 d=1 t=3660
wo xin tai da le 	我心太大了	c=1 d=0.398519 t=4685
wo xu yao 	我需要	c=1 d=0.0871609 t=4685
wo xuan ze 	我選擇	c=1 d=0.0424257 t=4685
wo ya gen 	我壓根	c=1 d=0.113608 t=4685
wo yao 	我要	c=1 d=1.09048 t=2546
wo yao zai 	我要在	c=1 d=1 t=2527
wo ye 	我也	c=2 d=0.16432 t=4685
wo ye bu 	我也不	c=0 d=0.0172907 t=4685
wo ye bu qing chu 	我也不清楚	c=1 d=0.173774 t=4685
wo ye bu que ding 	我也不確定	c=1 d=1 t=3968
wo ye bu zhi dao 	我也不知道	c=1 d=0.211189 t=4685
wo ye cha bu duo 	我也差不多	c=1 d=0.00771183 t=4685
wo ye neng 	我也能	c=0 d=0.00987662 t=4685
wo ye neng kan jian 	我也能看見	c=1 d=0.0992613 t=4685
wo ye nong hao le 	我也弄好了	c=1 d=0.0037164 t=4685
wo ye shi 	我也是	c=3 d=0.295242 t=4685
wo yi ge 	我一個	c=1 d=0.814647 t=4685
wo yi jing 	我已經	c=1 d=1 t=2697
wo yi qian 	我以前	c=1 d=1 t=3281
wo yi wei 	我以爲	c=1 d=1 t=2611
wo yin xiang zhong 	我印象中	c=2 d=0.0113334 t=4685
wo ying gai 	我應該	c=1 d=0.0198411 t=4685
wo yong 	我用	c=2 d=1.05901 t=3217
wo yong de shi 	我用的是	c=1 d=0.0163259 t=4685
wo yong wan 	我用完	c=1 d=0.562705 t=4685
wo you 	我有	c=0 d=0.1 t=2906
wo you bing 	我有病	c=3 d=0.143842 t=4685
wo you bu hui 	我有不會	c=1 d=1 t=2907
wo yun qi 	我運氣	c=2 d=0.765825 t=4685
wo zai 	我再	c=3 d=0.281529 t=4685
wo zai 	我在	c=1 d=0.21291 t=4685
wo zai gai yi xia 	我再改一下	c=1 d=0.0685632 t=4685
wo zhao bu dao 	我找不到	c=1 d=0.165299 t=4685
wo zhao dao 	我找到	c=2 d=0.759572 t=4685
wo zhe 	我這	c=0 d=0.0261846 t=4685
wo zhe bian 	我這邊	c=10 d=0.338245 t=4685
wo zhe ge 	我這個	c=1 d=1 t=2935
wo zhe li 	我這裏	c=5 d=0.263158 t=4685
wo zhe me kan 	我這麼看	c=1 d=0.159614 t=4685
wo zhe wan yi 	我這玩意	c=1 d=1 t=2896
wo zhi dao 	我知道	c=0 d=0.1 t=4010
wo zhi neng 	我只能	c=2 d=0.0399551 t=4685
wo zhi qian 	我之前	c=1 d=1 t=2372
wo zhi shi 	我只是	c=1 d=0.263158 t=4685
wo zhi you 	我只有	c=1 d=1 t=2465
wo zhi zhi dao 	我只知道	c=1 d=0.00489275 t=4685
wo zhong yu 	我終於	c=1 d=0.0599047 t=4685
wo zhu ce ge 	我註冊個	c=1 d=1 t=4617
wo zhuang bu liao 	我裝不了	c=1 d=0.00290884 t=4685
wu 	五	c=0 d=0.1 t=3702
wu 	無	c=1 d=0.100761 t=4685
wu 	誤	c=1 d=0.0875977 t=4685
wu fa 	無法	c=1 d=1 t=2580
wu lun 	無論	c=1 d=1 t=3863
wu ran 	污染	c=1 d=1 t=4352
wu shi duo 	五十多	c=1 d=0.0539337 t=4685
wu sun 	無損	c=1 d=0.900325 t=4685
wu tong 	梧桐	c=0 d=0.1 t=3748
wu tong shan shang 	梧桐山上	c=1 d=1 t=3749
wu xian 	無線	c=0 d=0.1 t=3377
wu xian xu qiu 	無線需求	c=1 d=1 t=3378
wu yi jian 	無意間	c=1 d=0.0144076 t=4685
wu yu 	無語	c=1 d=0.135335 t=4685
wu yuan wu gu 	無緣無故	c=1 d=0.0098528 t=4685
wu zhi 	無知	c=1 d=1 t=4458
xi 	熙	c=1 d=0.00484407 t=4685
xi 	系	c=1 d=0.491644 t=4685
xi guan xing 	習慣性	c=0 d=0.1 t=2403
xi guan xing de 	習慣性的	c=1 d=1 t=2404
xi huan 	喜歡	c=1 d=1 t=2674
xi la 	希臘	c=1 d=0.0393602 t=4685
xi mo 	吸墨	c=0 d=0.1 t=3726
xi mo qi 	吸墨器	c=1 d=1 t=3727
xi que 	喜鵲	c=3 d=0.0227941 t=4685
xi tong 	系統	c=2 d=0.319873 t=4685
xi wang 	希望	c=1 d=0.00683978 t=4685
xi wang dui 	希望對	c=1 d=1 t=4112
xi yang hong 	夕陽紅	c=1 d=0.0531307 t=4685
xia 	下	c=3 d=0.174018 t=4685
xia bu xia 	下不下	c=0 d=0.1 t=4001
xia bu xia lai 	下不下來	c=1 d=1 t=4002
xia lai 	下來	c=0 d=0.00115624 t=4685
xia lai de 	下來的	c=1 d=1 t=3181
xia xia 	下下	c=0 d=0.1 t=3568
xia xia lai xian 	下下來先	c=1 d=1 t=3569
xia zai 	下載	c=1 d=0.0761538 t=4685
xian 	先	c=4 d=1.14607 t=4685
xian 	線	c=0 d=0.00176857 t=4685
xian 	閒	c=1 d=0.265803 t=4685
xian cheng 	現成	c=0 d=0.1 t=2803
xian de hua 	閒的話	c=1 d=1 t=2921
xian gen zhe 	先跟着	c=1 d=0.0262523 t=4685
xian jian zhi ming 	先見之明	c=1 d=0.806541 t=4685
xian ka 	顯卡	c=2 d=0.0122911 t=4685
xian mu 	羨慕	c=2 d=1.92312 t=3045
xian shi 	現實	c=1 d=0.00946646 t=4685
xian shi 	限時	c=1 d=0.00687406 t=4685
xian shi 	顯示	c=0 d=0.10133 t=3573
xian wo 	嫌我	c=1 d=1 t=4373
xian yong 	先用	c=0 d=0.1 t=2909
xian yong zhe 	先用着	c=1 d=1 t=2910
xian zai 	現在	c=16 d=0.995793 t=4685
xian zai hao le ma 	現在好了嗎	c=1 d=0.726149 t=4685
xian zai lian 	現在連	c=1 d=0.927743 t=4685
xian zai shi 	現在是	c=1 d=0.0273237 t=4685
xian zai zan shi 	現在暫時	c=1 d=1 t=2909
xian zhe 	閒着	c=2 d=0.231078 t=4685
xian zhi 	限制	c=2 d=0.0227322 t=4685
xiang 	享	c=0 d=0.191851 t=2546
xiang 	像	c=2 d=0.125562 t=4685
xiang 	想	c=5 d=0.385247 t=4685
xiang 	香	c=0 d=0.0102284 t=4685
xiang ban fa 	想辦法	c=1 d=1 t=3947
xiang bei 	想被	c=1 d=0.00390694 t=4685
xiang dao 	想到	c=1 d=1 t=4555
xiang duo dian le 	享多點樂	c=1 d=1 t=2547
xiang duo le 	想多了	c=1 d=0.008396 t=4685
xiang he 	想和	c=2 d=0.0156479 t=4685
xiang le 	享樂	c=0 d=0.1 t=2529
xiang qi 	想起	c=0 d=0.1 t=2692
xiang ri kui 	向日葵	c=1 d=0.0141931 t=4685
xiang shuo 	想說	c=0 d=0.1 t=4136
xiang ting 	想聽	c=1 d=1 t=4463
xiang wan 	想玩	c=0 d=0.000232276 t=4685
xiang wen 	想問	c=0 d=0.1 t=4334
xiang xiang 	想想	c=0 d=0.1 t=3362
xiang xiang le 	享享樂	c=1 d=1 t=2530
xiang xin 	相信	c=0 d=0.0460704 t=4685
xiang xin de ba 	相信的吧	c=1 d=0.463013 t=4685
xiao 	小	c=0 d=0.1 t=3704
xiao ben ben 	小本本	c=1 d=1 t=3705
xiao bian zi 	小辮子	c=1 d=1 t=4155
xiao di 	小迪	c=14 d=0.107418 t=4685
xiao fang 	小方	c=0 d=0.1 t=3700
xiao fang ben 	小方本	c=1 d=1 t=3701
xiao hai 	小孩	c=1 d=0.00970611 t=4685
xiao ming 	小明	c=1 d=0.00786762 t=4685
xiao shi 	小事	c=1 d=1 t=2376
xiao shi 	小時	c=0 d=0.1 t=2864
xiao shi le 	小時了	c=2 d=1.86936 t=2893
xiao xi 	消息	c=0 d=0.1 t=2626
xiao xi mei you 	消息沒有	c=1 d=1 t=2627
xiao xue 	小學	c=1 d=1 t=3700
xie 	寫	c=4 d=0.140858 t=4685
xie chu lai 	寫出來	c=1 d=1 t=2797
xie cuo 	寫錯	c=0 d=0.0122456 t=4685
xie cuo le ba 	寫錯了吧	c=1 d=0.12307 t=4685
xie de 	寫的	c=2 d=1.0019 t=4358
xie gang 	斜槓	c=1 d=1 t=2934
xie jing 	寫景	c=1 d=1 t=4561
xie ling yun 	謝靈運	c=1 d=1 t=4081
xie shang 	寫上	c=1 d=1 t=2800
xie shi 	寫詩	c=1 d=1 t=4509
xie xie 	謝謝	c=3 d=0.0287434 t=4685
xie xie ni 	謝謝你	c=0 d=0.1 t=4456
xie xie ta quan jia 	謝謝他全家	c=1 d=0.0401553 t=4685
xie yi xia 	寫一下	c=1 d=0.0911727 t=4685
xin 	信	c=0 d=0.1 t=3623
xin 	新	c=1 d=0.336216 t=4685
xin ku 	辛苦	c=0 d=0.00692522 t=4685
xin ku le 	辛苦了	c=1 d=0.0695994 t=4685
xin ku ma 	辛苦嗎	c=1 d=1 t=2551
xin li 	心裏	c=1 d=1 t=3711
xin nian 	新年	c=0 d=0.1 t=3659
xin teng 	心疼	c=1 d=0.50409 t=4685
xin tong 	心痛	c=2 d=1.00098 t=4586
xin wen 	新聞	c=1 d=1 t=2350
xin yong ka 	信用卡	c=1 d=0.0154523 t=4685
xing 	行	c=2 d=0.0682212 t=4685
xing bu 	行不	c=1 d=0.644036 t=4685
xing bu xing 	行不行	c=2 d=0.189152 t=4685
xing de hua 	行的話	c=1 d=1 t=3227
xing ma 	行嗎	c=2 d=0.0473589 t=4685
xing neng 	性能	c=2 d=0.1032 t=4669
xing qu bu da 	興趣不大	c=1 d=1 t=3326
xing rong 	形容	c=1 d=1 t=4459
xing wei 	行爲	c=0 d=0.00104099 t=4685
xing zong 	行蹤	c=1 d=1 t=4560
xiu de 	修得	c=0 d=0.0729789 t=4685
xiu de hao 	修得好	c=1 d=0.733447 t=4685
xiu gai 	修改	c=3 d=0.535261 t=4685
xiu xi 	休息	c=2 d=1.99501 t=4097
xu lie 	序列	c=0 d=0.1 t=3611
xu lie ma 	序列碼	c=1 d=1 t=3612
xu ni 	虛擬	c=1 d=0.0168514 t=4685
xu ni ka 	虛擬卡	c=2 d=0.0312933 t=4685
xu qiu 	需求	c=0 d=0.1 t=3377
xu shi 	敘事	c=0 d=0.1 t=4562
xu shi 	虛實	c=1 d=1 t=4564
xu shi jie he 	敘事結合	c=1 d=1 t=4563
xu shu 	虛數	c=1 d=1 t=4535
xu yao 	需要	c=1 d=0.178173 t=4685
xu yao shen me 	需要什麼	c=0 d=0.0255381 t=4685
xuan 	選	c=1 d=0.0480747 t=4685
xuan hao 	選好	c=0 d=0.159775 t=4685
xuan xiang 	選項	c=3 d=0.178173 t=4685
xuan ze 	選擇	c=3 d=0.0251407 t=4685
xue 	學	c=0 d=0.00387742 t=4685
xue de 	學得	c=0 d=0.1 t=4447
xue de hao 	學得好	c=1 d=1 t=4448
xue guo 	學過	c=1 d=0.0623495 t=4685
xue guo le ba 	學過了吧	c=1 d=0.0385808 t=4685
xue sheng 	學生	c=0 d=0.1 t=3709
xue sheng de 	學生的	c=1 d=1 t=3710
ya 	呀	c=14 d=3.66198 t=4685
ya chen 	亞晨	c=1 d=0.657047 t=4685
ya gen 	壓根	c=0 d=0.0113042 t=4685
ya suo 	壓縮	c=1 d=0.0909373 t=4685
ya suo bao 	壓縮包	c=1 d=1 t=2997
ya ya 	壓壓	c=0 d=0.1 t=4608
ya ya jing 	壓壓驚	c=1 d=1 t=4609
ya yi 	壓抑	c=2 d=0.0138569 t=4685
yan ji 	演技	c=1 d=0.0098528 t=4685
yan se 	顏色	c=1 d=1 t=4636
yan zheng 	驗證	c=1 d=1.00332 t=4051
yan zheng de 	驗證的	c=1 d=1 t=2764
yan zheng qi 	驗證器	c=1 d=1 t=4055
yan zheng zhi hou 	驗證之後	c=1 d=1 t=3361
yan zhi 	顏值	c=0 d=0.1 t=3334
yan zhi de hua 	顏值的話	c=1 d=1 t=3335
yang zi 	樣子	c=0 d=0.000246639 t=4685
yao 	要	c=5 d=0.656095 t=4685
yao bian yi de hua 	要編譯的話	c=1 d=1 t=4346
yao bu 	要不	c=1 d=0.030703 t=4685
yao bu ran 	要不然	c=1 d=1.00023 t=4529
yao bu ran jiu 	要不然就	c=1 d=1 t=3317
yao bu shi shi 	要不試試	c=1 d=0.280832 t=4685
yao bu wo nong yi xia 	要不我弄一下	c=1 d=0.0277367 t=4685
yao bu yao 	要不要	c=2 d=0.022501 t=4685
yao da 	要打	c=1 d=1 t=3987
yao de 	要得	c=1 d=0.164474 t=4685
yao dian 	要點	c=1 d=0.265803 t=4685
yao gai 	要改	c=1 d=0.0505395 t=4685
yao gei 	要給	c=0 d=0.00174224 t=4685
yao gei ni 	要給你	c=1 d=0.554327 t=4685
yao gen 	要跟	c=1 d=0.0958472 t=4685
yao guo 	要過	c=0 d=0.1 t=2938
yao guo le 	要過了	c=1 d=1 t=2939
yao jia dao 	要加到	c=1 d=0.0347353 t=4685
yao jin qu 	要進去	c=1 d=0.103312 t=4685
yao kai 	要開	c=0 d=0.1 t=3119
yao kai ma 	要開嗎	c=1 d=1 t=3120
yao kan 	要看	c=0 d=0.00338776 t=4685
yao kan ni de ji zi 	要看你的機子	c=1 d=0.0340475 t=4685
yao ma 	要嗎	c=0 d=0.1 t=2812
yao me 	要麼	c=1 d=1 t=4083
yao ni 	要你	c=1 d=0.14808 t=4685
yao pei zhi 	要配置	c=1 d=1 t=2904
yao qian 	要錢	c=0 d=0.00141931 t=4685
yao qian ma 	要錢嗎	c=1 d=0.0142642 t=4685
yao qiu 	要求	c=1 d=1 t=3426
yao yong 	要用	c=2 d=1.16613 t=3414
yao yong shen me 	要用什麼	c=1 d=1 t=3180
yao zhao 	要找	c=0 d=0.00188734 t=4685
yao zhao pian yi de 	要找便宜的	c=1 d=0.018968 t=4685
yao zou 	要走	c=1 d=1 t=3998
ye 	也	c=3 d=0.956109 t=4685
ye 	葉	c=2 d=0.0524164 t=4685
ye ba 	也把	c=1 d=1 t=2746
ye bu 	也不	c=0 d=0.0255381 t=4685
ye bu chuo 	也不輟	c=1 d=1 t=3270
ye bu shi 	也不是	c=1 d=0.704688 t=4685
ye bu xu yao shen me 	也不需要什麼	c=1 d=0.256661 t=4685
ye bu yong 	也不用	c=1 d=1 t=2648
ye bu zhi dao 	也不知道	c=1 d=0.946485 t=4685
ye cha bu duo 	也差不多	c=1 d=1 t=2519
ye fei 	也非	c=0 d=0.1 t=2629
ye fei yong heng 	也非永恆	c=1 d=1 t=2630
ye guo 	也過	c=0 d=0.00658748 t=4685
ye guo le 	也過了	c=1 d=0.066205 t=4685
ye jiao 	也叫	c=0 d=0.00898153 t=4685
ye jiao wo 	也叫我	c=1 d=0.0902655 t=4685
ye jiu 	也就	c=1 d=0.0049667 t=4685
ye jiu shi 	也就是	c=2 d=0.14808 t=4685
ye ke yi 	也可以	c=3 d=0.524475 t=4685
ye mei 	也沒	c=0 d=0.045612 t=4685
ye mei shen me 	也沒什麼	c=2 d=1.30207 t=4685
ye shi 	也是	c=4 d=0.462494 t=4685
ye tai duo le ba 	也太多了吧	c=1 d=1 t=4212
ye xing 	也行	c=1 d=0.0168231 t=4685
ye yong 	也用	c=1 d=0.19398 t=4685
ye you 	也有	c=1 d=0.873716 t=4685
ye you jiang guo 	也有講過	c=1 d=1 t=4505
ye zheng xi 	葉正熙	c=1 d=1 t=4497
yi 	一	c=2 d=1.67368 t=4620
yi 	以	c=0 d=0.1 t=3632
yi 	咦	c=8 d=1.52916 t=4685
yi 	遺	c=0 d=0.1 t=4332
yi bai duo 	一百多	c=1 d=1 t=2425
yi ban 	一般	c=9 d=0.523685 t=4685
yi ban bu shi hui 	一般不是會	c=1 d=0.0127784 t=4685
yi ban lai shuo 	一般來說	c=1 d=0.733447 t=4685
yi bo 	一波	c=1 d=0.418952 t=4685
yi bu 	移步	c=1 d=1 t=4565
yi ci 	一次	c=2 d=0.257947 t=4685
yi ci xing 	一次性	c=0 d=0.1 t=4305
yi ci xing de hua 	一次性的話	c=1 d=1 t=4306
yi da 	一大	c=1 d=0.56836 t=4685
yi dao 	一到	c=0 d=0.1 t=3702
yi dao wu 	一到五	c=1 d=1 t=3703
yi dian 	一點	c=3 d=0.672488 t=4685
yi ding 	一定	c=1 d=0.103625 t=3773
yi ding ma 	一定嘛	c=1 d=1 t=3774
yi ding yao 	一定要	c=1 d=1 t=2853
yi dui 	一堆	c=1 d=1 t=2338
yi fen 	一份	c=1 d=1 t=3759
yi ge 	一個	c=1 d=0.248843 t=4685
yi ge di fang 	一個地方	c=1 d=0.00506703 t=4685
yi ge mu 	一個墓	c=1 d=1 t=4437
yi guan li yuan 	以管理員	c=1 d=1 t=3633
yi hou 	以後	c=3 d=0.222289 t=4685
yi hou ke neng 	以後可能	c=1 d=0.204948 t=4685
yi jie 	一屆	c=0 d=0.1 t=3714
yi jing 	已經	c=2 d=0.0106251 t=4685
yi ju 	一句	c=1 d=0.0395575 t=4685
yi kai 	一開	c=0 d=0.00381969 t=4685
yi kan 	一看	c=2 d=1.13807 t=3199
yi kuai 	一塊	c=0 d=0.0396531 t=4685
yi lai 	以來	c=1 d=0.0342181 t=4685
yi lai 	依賴	c=8 d=0.237118 t=4685
yi lai de 	依賴的	c=1 d=1 t=2789
yi lai qi le 	依賴起了	c=1 d=0.00990218 t=4685
yi lai ta 	依賴他	c=1 d=1 t=3307
yi qi 	一起	c=3 d=0.0980991 t=4685
yi qi bian yi 	一起編譯	c=1 d=1 t=3292
yi qi le ma 	遺棄了嗎	c=1 d=1 t=4333
yi qi yong ma 	一起用嗎	c=1 d=0.0156858 t=4685
yi qian 	一千	c=1 d=1 t=4540
yi qian 	以前	c=2 d=0.937067 t=4685
yi qian yong de shi 	以前用的是	c=1 d=0.0167392 t=4685
yi si 	意思	c=0 d=0.0101266 t=4685
yi si shi 	意思是	c=1 d=0.00891518 t=4685
yi tai 	一臺	c=0 d=0.0355226 t=4685
yi tai ji zi 	一臺機子	c=2 d=0.357007 t=4685
yi ti ji 	一體機	c=1 d=1 t=3851
yi tiao 	一條	c=0 d=0.1 t=4427
yi tiao he 	一條河	c=1 d=1 t=4428
yi tou 	一頭	c=0 d=0.1 t=4555
yi tou zhu 	一頭豬	c=1 d=1 t=4556
yi wan 	一晚	c=0 d=0.1 t=2599
yi wan shang 	一晚上	c=1 d=1 t=2600
yi wei 	以爲	c=2 d=0.0742902 t=4685
yi wen 	疑問	c=1 d=1 t=4401
yi xia 	一下	c=9 d=0.461105 t=4685
yi xia ba 	一下吧	c=1 d=1 t=3365
yi xia ma 	一下嗎	c=1 d=1 t=3175
yi xiao 	一小	c=0 d=0.000755912 t=4685
yi yang 	一樣	c=1 d=0.208308 t=4685
yi zhi 	一直	c=1 d=0.132387 t=4685
yi zhi bu zhi dao 	一直不知道	c=1 d=0.173774 t=4685
yi zhi dou shi 	一直都是	c=1 d=0.105399 t=4685
yi zhi gen ni shuo ma 	一直跟你說嗎	c=1 d=0.324652 t=4685
yi zhi ka zai zhe li 	一直卡在這裏	c=1 d=0.00260584 t=4685
yi zhi shi 	一直是	c=1 d=1 t=4142
yi zhou 	一週	c=1 d=1 t=3253
yin an 	陰暗	c=2 d=1.77105 t=4490
yin guo 	因果	c=4 d=2.92535 t=3914
yin hang ka 	銀行卡	c=2 d=0.0318651 t=4685
yin jian 	陰間	c=1 d=1 t=4474
yin qing 	引擎	c=1 d=1 t=4647
yin ru 	引入	c=1 d=1 t=3347
yin wei 	因爲	c=6 d=0.423121 t=4685
yin wei wo kai le 	因爲我開了	c=1 d=1 t=3234
yin xiang 	印象	c=0 d=0.0295405 t=4685
ying gai 	應該	c=8 d=0.836565 t=4685
ying gai bu da 	應該不大	c=1 d=0.136169 t=4685
ying gai bu hui 	應該不會	c=1 d=0.122456 t=4685
ying gai bu hui ba 	應該不會吧	c=1 d=1 t=2358
ying gai bu hui shi xiao 	應該不會失效	c=1 d=1 t=4611
ying gai bu shi 	應該不是	c=1 d=1 t=2346
ying gai gou le 	應該夠了	c=1 d=1 t=3445
ying gai hen ma fan 	應該很麻煩	c=1 d=0.0323869 t=4685
ying gai hui 	應該會	c=2 d=0.740818 t=4685
ying gai hui you 	應該會有	c=1 d=1 t=2349
ying gai jiu xing le 	應該就行了	c=1 d=0.0658748 t=4685
ying gai mei shen me 	應該沒什麼	c=1 d=0.767206 t=4685
ying gai shi 	應該是	c=5 d=0.298335 t=4685
ying gai ting kuai de 	應該挺快的	c=1 d=1 t=2604
ying gai ye 	應該也	c=1 d=1 t=4673
ying guan 	硬關	c=1 d=0.00618889 t=4685
ying pan 	硬盤	c=2 d=0.400517 t=4685
ying wen ming 	英文名	c=1 d=0.0216013 t=4685
ying xiang 	影響	c=0 d=0.0347065 t=4685
ying xiang bu da 	影響不大	c=1 d=0.0368832 t=4685
ying xing 	硬性	c=2 d=0.0226188 t=4685
ying xiong 	英雄	c=1 d=1 t=3483
ying yu 	英語	c=2 d=1.98511 t=3744
yong 	用	c=13 d=0.944209 t=4685
yong bu liao 	用不了	c=0 d=0.0208045 t=4685
yong bu liao ni de 	用不了你的	c=1 d=0.209088 t=4685
yong chu 	用處	c=1 d=1 t=2725
yong dao 	用到	c=0 d=0.0904837 t=4685
yong de 	用的	c=2 d=0.953484 t=4685
yong de ma 	用的嗎	c=1 d=0.0968105 t=4685
yong de shi 	用的是	c=0 d=0.00329003 t=4685
yong dian nao 	用電腦	c=0 d=0.1 t=4166
yong dian nao de 	用電腦的	c=1 d=1 t=4167
yong guan le 	用慣了	c=1 d=1 t=2383
yong heng 	永恆	c=0 d=0.1 t=2629
